VIRAT_S_010204_06_000913_000939,0,2,a lady in grey colour top and grey colour pants passing near the man in white colour shirt and black colour pants
VIRAT_S_010204_06_000913_000939,0,2,a woman in white and black shirt walking past a man in white shirt
VIRAT_S_010204_06_000913_000939,0,10,a woman wearing flowery blouse trailing behind a lady with handbag after both past through a man pulling a cart nearby stair case
VIRAT_S_010204_06_000913_000939,0,10,a woman with blue jeans walking behind of a woman with black legging
VIRAT_S_010204_06_000913_000939,1,2,a red utility dolly being pulled by a man in white shirt
VIRAT_S_010204_06_000913_000939,1,2,a red wheeled platform carried by a man with white t-shirt
VIRAT_S_010204_06_000913_000939,2,0,a man wearing white shirt with luggage carrier walking opposite to a lady wearing black pants
VIRAT_S_010204_06_000913_000939,2,0,a man with a white shirt walking on the opposite direction of a woman with a blue jean
VIRAT_S_010204_06_000913_000939,2,1,a man in white shirt pulling a brownish cart
VIRAT_S_010204_06_000913_000939,2,1,a man in white shirt pulling a luggage cart
VIRAT_S_010204_06_000913_000939,2,1,a man with a white shirt and black pants riding a red cart
VIRAT_S_010204_06_000913_000939,2,10,a man in a white shirt passing a woman in dark clothing
VIRAT_S_010204_06_000913_000939,2,10,a man in white shirt walking by a woman dressed in black
VIRAT_S_010204_06_000913_000939,10,0,a lady in brown colour t-shirt and black colour shorts with bag walking before the lady in grey colour t-shirt and blue colour pants
VIRAT_S_010204_06_000913_000939,10,0,a woman in black shirt walking in front of woman in white and black shirt
VIRAT_S_010204_06_000913_000939,10,2,a girl with a black sweater walking on the opposite direction of a man with a white shirt
VIRAT_S_010204_06_000913_000939,10,2,a woman with a bag passed by a man in a white shirt
VIRAT_S_010204_06_000913_000939,10,2,a woman with a black t-shirt walking on the opposite direction of a man with a white t-shirt
VIRAT_S_010004_06_000547_000715,11,12,a woman in a white shirt following a woman in a red skirt
VIRAT_S_010004_06_000547_000715,11,12,a woman in a white top walking behind a woman in a black top
VIRAT_S_010004_06_000547_000715,11,12,a woman in grey shorts and white t-shirt walking past a girl in red skirt and black top
VIRAT_S_010004_06_000547_000715,12,11,a girl wearing black tops being followed by a girl wearing white t shirt
VIRAT_S_010004_06_000547_000715,12,11,a woman in a red skirt walking in front of a woman in a white shirt
VIRAT_S_010004_06_000547_000715,12,13,a lady in black top and red colour skirt with bag walking with a lady in black colour t-shirt and shorts with bag
VIRAT_S_010004_06_000547_000715,12,13,a lady in black top and red skirt with purse walking with the person in black t-shirt and grey colour shorts with bag
VIRAT_S_010004_06_000547_000715,12,13,a woman in a red skirt walking by a woman in dark shorts
VIRAT_S_010004_06_000547_000715,13,12,a man in black color shirt walking with a woman in black color dress
VIRAT_S_010004_06_000547_000715,13,12,a woman in a black shirt walking next to a woman wearing a red skirt
VIRAT_S_010004_06_000547_000715,13,12,man in gray bermudas walking with girl in red skirt
VIRAT_S_010004_06_000547_000715,27,28,a man in a beige shirt followed by a man in a blue shirt
VIRAT_S_010004_06_000547_000715,27,28,man in beige shorts walking next to man in gray pants
VIRAT_S_010004_06_000547_000715,27,28,person with yellow cap walking near the person in gray shirt
VIRAT_S_010004_06_000547_000715,27,31,a man in a blue shirt walks down steps before a man in a sleeveless white top
VIRAT_S_010004_06_000547_000715,27,31,a man in beige pants followed by a man in white pants
VIRAT_S_010004_06_000547_000715,28,27,a man in a grey shirt following a man in a beige shirt down a set of stairs
VIRAT_S_010004_06_000547_000715,28,27,a man in blue jeans walking behind a man in brown shorts
VIRAT_S_010004_06_000547_000715,28,31,a man in blue jeans walking down the stairs ahead of a woman in white shorts
VIRAT_S_010004_06_000547_000715,28,31,a man in grey pants walking in front of a man in white shorts
VIRAT_S_010004_06_000547_000715,28,31,a man with a white shirt going down the stairs ahead of a woman with white dress
VIRAT_S_010004_06_000547_000715,31,27,a woman in a white dress following by a man in a grey shirt and grey shorts down a set of stairs
VIRAT_S_010004_06_000547_000715,31,27,a woman with white pants walking behind of a man with a beige shirt
VIRAT_S_010004_06_000547_000715,31,28,a man in a white shirt and white pants following a man in a grey shirt and grey pants down a set of stairs
VIRAT_S_010004_06_000547_000715,33,34,a woman in a green skirt walking beside a man in a grey shirt
VIRAT_S_010004_06_000547_000715,33,34,a women in white shirt walking with a man in brown shirt
VIRAT_S_010004_06_000547_000715,34,33,a man in a grey shirt walking next to a woman in a green skirt
VIRAT_S_010004_06_000547_000715,34,33,a man in grey colour shirt and black colour pants walking with a lady in white colour top and green colour long skirt
VIRAT_S_010004_06_000547_000715,34,33,woman in blue skirt walking with man in black pants
VIRAT_S_010201_01_000125_000152,7,8,a man in a red pull walking beside a woman in a white pull
VIRAT_S_010201_01_000125_000152,7,8,a man in a red shirt walking beside a woman in a white shirt
VIRAT_S_010201_01_000125_000152,7,8,a man in maroon shirt walking in front woman in white sleeveless shirt
VIRAT_S_010201_01_000125_000152,7,10,a man in maroon shirt walking behind woman in gray shirt
VIRAT_S_010201_01_000125_000152,7,10,a man in maroon shirt walking towards to a women in black shirt
VIRAT_S_010201_01_000125_000152,7,10,a man walking towards a walking woman
VIRAT_S_010201_01_000125_000152,10,7,a lady in red colour shirt and brown colour pants walking in front of the man in maroon colour t-shirt and white colour shorts
VIRAT_S_010201_01_000125_000152,10,7,a woman in a black shirt and grey skirt passing by a man in a brown t-shirt and beige shorts
VIRAT_S_010201_01_000125_000152,10,7,a woman with clutch bag passing by a man in beige shorts
VIRAT_S_010003_03_000219_000259,0,4,a man in a black shirt sitting close to a woman with long hair
VIRAT_S_010003_03_000219_000259,0,4,a man in a blue t-shirt sitting on a table nearby another woman
VIRAT_S_010003_03_000219_000259,0,4,a woman with a black t-shirt sitting by a woman with a red t-shirt
VIRAT_S_010003_03_000219_000259,4,0,a girl sitting at the table in front a girl with a red t-shirt
VIRAT_S_010003_03_000219_000259,4,0,a woman in black shirt sitting near man in black shirt
VIRAT_S_010003_03_000219_000259,4,0,a woman sitting in the same courtyard with a man in black t-shirt
VIRAT_S_010003_03_000219_000259,5,11,a man in black t-shirt sitting nearby a woman sitting on a chair
VIRAT_S_010003_03_000219_000259,5,11,a man sitting under an umbrella close to a woman sitting in the open
VIRAT_S_010003_03_000219_000259,5,11,a woman with a grey sweater sitting a couple of meters in front of a woman with a long black hair
VIRAT_S_010003_03_000219_000259,11,5,a girl sitting on a chair near a man sitting on a chair at next table
VIRAT_S_010003_03_000219_000259,11,5,a woman in black shirt sitting near man in black shirt
VIRAT_S_010003_03_000219_000259,11,5,person sitting on the chair in front of the person under the parasol
VIRAT_S_010202_03_000313_000355,0,1,a woman in black shirt walking in front of man in black shirt
VIRAT_S_010202_03_000313_000355,0,1,a woman with a bag followed by a man in a grey t-shirt
VIRAT_S_010202_03_000313_000355,0,1,a woman with white jeans walking in same direction as the man in black shirt
VIRAT_S_010202_03_000313_000355,0,8,a lady in grey colour top and white colour pants with bag walking in front of the white colour van
VIRAT_S_010202_03_000313_000355,0,8,a woman with a black shirt walking on the direction of a white mini bus
VIRAT_S_010202_03_000313_000355,0,8,a woman with a black shirt walking to a white mini golf car
VIRAT_S_010202_03_000313_000355,1,0,a guy with a black t-shirt walking behind of a girl with white jeans
VIRAT_S_010202_03_000313_000355,1,0,a man in black color coat walking towards a woman
VIRAT_S_010202_03_000313_000355,1,0,a man in black colour t-shirt and cream colour pants walking behind the lady in black colour top and white colour pants with bag
VIRAT_S_010202_03_000313_000355,1,2,a boy in white shorts walking behind a man carrying a black bag
VIRAT_S_010202_03_000313_000355,1,2,a guy with a black t-shirt walking behind of a guy with a white t-shirt
VIRAT_S_010202_03_000313_000355,1,2,a man in black t-shirt and brown colour shorts walking behind the man in white t-shirt and shorts with bag
VIRAT_S_010202_03_000313_000355,1,3,a man in a blue pull walking near a woman in a dark pull
VIRAT_S_010202_03_000313_000355,1,3,a man in a grey t-shirt moving away from a woman with a clutch bag
VIRAT_S_010202_03_000313_000355,1,3,a man in black shirt walking in the opposite direction of a woman in black shirt
VIRAT_S_010202_03_000313_000355,1,6,a boy in black t-shirt walking near a girl with a white umbrella
VIRAT_S_010202_03_000313_000355,1,6,a man in black t-shirt walking nearby a man with an umbrella
VIRAT_S_010202_03_000313_000355,1,8,a man in a black shirt walking towards a white passenger cart
VIRAT_S_010202_03_000313_000355,1,8,a man in black colour t-shirt and white colour shorts walking near the white colour van
VIRAT_S_010202_03_000313_000355,2,1,a man in white shirt crossing a man in black shirt
VIRAT_S_010202_03_000313_000355,2,1,a man with a backpack followed by a man in a black t-shirt
VIRAT_S_010202_03_000313_000355,2,1,a man with a backpack followed by a man in a grey t-shirt
VIRAT_S_010202_03_000313_000355,2,6,a boy in white t-shirt walking next to a girl with white umbrella
VIRAT_S_010202_03_000313_000355,3,1,a woman in black top walking away from a boy in white shorts
VIRAT_S_010202_03_000313_000355,3,1,a woman walking behind a man in black color coat
VIRAT_S_010202_03_000313_000355,6,1,a man with light blue umbrella walking in front of man in black shirt
VIRAT_S_010202_03_000313_000355,6,1,a man with umbrella walks and a man in black shirt walks behind him
VIRAT_S_010202_03_000313_000355,6,2,a man with a white umbrella walking in front of a man in a white shirt
VIRAT_S_010202_03_000313_000355,6,2,a man with an umbrella being neared from another man coming down the stairs
VIRAT_S_010202_03_000313_000355,6,7,a man in a gray shirt using a light blue umbrella
VIRAT_S_010202_03_000313_000355,6,7,a man walking on the street with an umbrella over him
VIRAT_S_010202_03_000313_000355,6,7,a man with black bermudas walking under a aquamarine umbrella
VIRAT_S_010202_03_000313_000355,7,6,a cyan colour umbrella held by a boy in brown colour t-shirt and grey colour shorts with bag
VIRAT_S_010202_03_000313_000355,7,6,a white umbrella held up by a man with a light brown backpack
VIRAT_S_010202_03_000313_000355,8,0,a parked small van coming in a close proximity to a fast pacing woman
VIRAT_S_010202_03_000313_000355,8,0,girl in white pants walking near a white small truck
VIRAT_S_010202_03_000313_000355,8,1,a white car parked under the roof about to be overtaken by a man wearing black shirt and shorts from its left
VIRAT_S_010202_03_000313_000355,8,1,a white car standing opposite to the direction in which a man in black shirt going
VIRAT_S_010202_03_000313_000355,8,1,a white little car parked in front of a man in a black shirt walking
ILSVRC2015_train_00743001,0,1,a white jeep following a fighter plane with number three painted in its vertical stabilizer
ILSVRC2015_train_00743001,0,1,a white pickup following a blue and yellow jet
ILSVRC2015_train_00743001,0,1,a white pickup truck going behind of a dark blue jet
ILSVRC2015_train_00743001,0,2,a white colour truck passing near the blue colour aeroplane
ILSVRC2015_train_00743001,0,2,a white pickup following a blue and yellow jet plane
ILSVRC2015_train_00743001,0,2,a white pickup truck going behind of a dark blue jet
ILSVRC2015_train_00743001,1,0,a dark blue jet going ahead of a white pickup truck
ILSVRC2015_train_00743001,1,0,a plane running with in front of a car which is also running
ILSVRC2015_train_00743001,1,0,an aeroplane with the number 3 taxiing before a white pickup
ILSVRC2015_train_00743001,1,2,a jet numbered 3 on the left moving together with a jet numbered 4 on the right
ILSVRC2015_train_00743001,1,2,a jet tagged number 3 driving beside a jet tagged number 4
ILSVRC2015_train_00743001,1,2,blue fighter jet numbered with yellow number three running on the runaway next to blue fighter jet numbered with yellow number four
ILSVRC2015_train_00743001,2,0,a blue jet moving near a white truck
ILSVRC2015_train_00743001,2,0,a jet numbered 4 leading a white jeep
ILSVRC2015_train_00743001,2,1,a gray aircraft numbered 4 driving to the right of a gray aircraft numbered 3
ILSVRC2015_train_00743001,2,1,a number 4 aeroplane running near the number 3 aeroplane
ILSVRC2015_train_00743001,2,3,a fighter jet ahead of a white jeep following a fighter jet
ILSVRC2015_train_00743001,2,3,a jet with the number 4 turning to the right behind of a jet with the number one on its aileron
ILSVRC2015_train_00743001,2,3,number 4 blue fighter aircraft moving behind number 1 blue fighter aircraft
ILSVRC2015_train_00743001,2,4,a gray jet numbered 4 driving behind gray jet numbered 2
ILSVRC2015_train_00743001,2,4,a plane numbered 4 driving behind a plane numbered 2
ILSVRC2015_train_00743001,3,2,a blue aeroplane running in front of another blue aeroplane
ILSVRC2015_train_00743001,3,2,a blue colour aeroplane running before the another same blue colour aeroplane
ILSVRC2015_train_00743001,3,2,a smaller airplane taxiing in front of a bigger airplane
ILSVRC2015_train_00743001,3,4,a blue and yellow jet moving to the left of a blue and yellow jet
ILSVRC2015_train_00743001,3,4,a blue jet marked as number 1 driving beside a blue jet marked as number 2
ILSVRC2015_train_00743001,4,2,a fighter jet with tail number two leading another fighter jet with tail number 4
ILSVRC2015_train_00743001,4,2,the blue jet marked number 2 started down the runway while an identical blue jet labeled number 4 followed closely behind
ILSVRC2015_train_00743001,4,3,a blue jet with number 2 moving beside a blue jet with number 1
ILSVRC2015_train_00743001,4,3,a jet numbered 2 moving beside a jet numbered 1
ILSVRC2015_train_00743001,4,3,a jet numbered 2 moving left to a jet numbered 1
ILSVRC2015_train_00715002,0,1,a white race car passed by red race car
ILSVRC2015_train_00715002,0,1,white racing car passed by purple racing car
ILSVRC2015_train_00715002,1,0,a red racing car crossing to the right of white with red racing car
ILSVRC2015_train_00715002,1,0,a red racing car overtaking a white racing car on rally
VIRAT_S_010204_11_001524_001607,1,2,a guy with a black t-shirt on a skateboard going ahead of a man with a white shirt
VIRAT_S_010204_11_001524_001607,1,2,a young man on skateboard passing by young man with backpack
VIRAT_S_010204_11_001524_001607,1,2,the man driving a skate overtook a man who was carrying a bag and walking
VIRAT_S_010204_11_001524_001607,2,1,a man in white shirt walking behind a man in black shirt
VIRAT_S_010204_11_001524_001607,2,1,a man in white t-shirt walking beside a skateboarder in black t-shirt
VIRAT_S_010204_11_001524_001607,4,6,a man in black shirt ridding a bicycle passing a man in white shirt
VIRAT_S_010204_11_001524_001607,4,7,a cyclist in a black shirt passing a woman in a striped top walking in the opposite direction
VIRAT_S_010204_11_001524_001607,4,7,a guy with a black t-shirt going on the opposite direction of a woman with a white sweater
VIRAT_S_010204_11_001524_001607,4,7,a man in black shirt cycling near a woman with black and white stripe shirt
VIRAT_S_010204_11_001524_001607,6,4,a guy with a black jeans walking on the opposite direction of a guy riding a bicycle
VIRAT_S_010204_11_001524_001607,6,4,a guy with a white t-shirt walking on the opposite direction of a guy driving a bike
VIRAT_S_010204_11_001524_001607,6,7,a guy with a black pants walking by a woman with green pants
VIRAT_S_010204_11_001524_001607,6,7,a man in a white and black shirt walking beside a woman with a bag
VIRAT_S_010204_11_001524_001607,6,7,a man in black pants walking together with a woman in striped top
VIRAT_S_010204_11_001524_001607,7,4,a woman with a black bag passed by a man in a black t-shirt on a bicycle
VIRAT_S_010204_11_001524_001607,7,4,a woman with a white sweater walking on the opposite direction of a guy on a bicycle
VIRAT_S_010204_11_001524_001607,7,4,a woman with blue jeans walking on the opposite direction of a guy riding a bicycle
VIRAT_S_010204_11_001524_001607,7,6,a lady in white colour top and grey colour pants walking with the man in white colour t-shirt and black colour pants
VIRAT_S_010204_11_001524_001607,7,6,a woman in striped t-shirt walking together with a guy in black pants
VIRAT_S_010205_02_000301_000345,0,17,a boy in black shorts carrying a bag passing by a woman in black pants
VIRAT_S_010205_02_000301_000345,0,17,a guy with a grey t-shirt walking on the opposite direction of a woman with black pants
VIRAT_S_010205_02_000301_000345,0,17,a man with a black backpack passing by a woman in a black t-shirt
VIRAT_S_010205_02_000301_000345,1,3,a lady with white colour top with bag walking opposite to the man with black shirt brown shorts with trolley in hand
VIRAT_S_010205_02_000301_000345,1,3,a woman in white shirt walking near man in black shirt
VIRAT_S_010205_02_000301_000345,1,3,a woman with a white dress walking on the opposite direction of a man with a black shirt
VIRAT_S_010205_02_000301_000345,1,4,a white blouse lady walking past through a man with a white hat below stair case on her right
VIRAT_S_010205_02_000301_000345,1,4,a woman in white walking past a man in black clothes
VIRAT_S_010205_02_000301_000345,1,7,a woman with a white dress walking on the opposite direction of a man with a white shirt
VIRAT_S_010205_02_000301_000345,1,17,a girl in white top passing by a woman in black pants
VIRAT_S_010205_02_000301_000345,1,17,a woman in white dress crossing a woman in black dress
VIRAT_S_010205_02_000301_000345,1,17,a young woman in white clothes passing a woman in black clothes
VIRAT_S_010205_02_000301_000345,2,3,a trolley carrying by the man in black colour t-shirt and brown colour shorts
VIRAT_S_010205_02_000301_000345,2,3,a trolley moving by a tall man in black shirt
VIRAT_S_010205_02_000301_000345,2,4,a trolley moving before a man walking in black clothes and white hat
VIRAT_S_010205_02_000301_000345,2,4,a wheeled cart with a white load being pushed ahead of a man with a white cowboy hat
VIRAT_S_010205_02_000301_000345,3,1,a man in a black t-shirt passed by a woman in a white dress
VIRAT_S_010205_02_000301_000345,3,1,a man in black colour shirt and brown colour pants walking past the lady in white colour dress with bag
VIRAT_S_010205_02_000301_000345,3,1,a man in brown shorts passing by a girl in white dress
VIRAT_S_010205_02_000301_000345,3,2,a man with a beige bermudas walking by a folding shopping car
VIRAT_S_010205_02_000301_000345,3,2,a man with a dark blue shirt pushing a rolling file cart
VIRAT_S_010205_02_000301_000345,3,2,a man with a dark blue shirt pushing a wheeled cart
VIRAT_S_010205_02_000301_000345,3,4,a man in a grey t-shirt wheeling a rectangular cargo crate
VIRAT_S_010205_02_000301_000345,3,4,a man in brown shorts walking together with a man in white hat
VIRAT_S_010205_02_000301_000345,3,4,a tall man walking with a short man wearing a cap
VIRAT_S_010205_02_000301_000345,3,5,a man in beige shorts following a woman in black trousers
VIRAT_S_010205_02_000301_000345,3,5,a man pushing a trolley cart toward a pedestrian in black clothes
VIRAT_S_010205_02_000301_000345,3,5,a man with a black t-shirt walking behind of a woman with a black t-shirt
VIRAT_S_010205_02_000301_000345,3,17,a man in a dark pull walking behind a woman in a black pull
VIRAT_S_010205_02_000301_000345,3,17,a man in brown shorts following a woman in black pants
VIRAT_S_010205_02_000301_000345,3,17,a woman in a black t-shirt followed by a man in a grey t-shirt
VIRAT_S_010205_02_000301_000345,4,1,a man in black colour clothes with hat walking in front of the girl in white colour top with bag
VIRAT_S_010205_02_000301_000345,4,1,a man with a white hat walking beside a woman in a white dress
VIRAT_S_010205_02_000301_000345,4,2,a man in a white hat walking near a dragged wheeled box
VIRAT_S_010205_02_000301_000345,4,2,a rectangular cargo box being wheeled by a man in a black t-shirt and a white hat
VIRAT_S_010205_02_000301_000345,4,2,a woman in black shirt pushing a trolley
VIRAT_S_010205_02_000301_000345,4,3,a man in a white hat walking beside a man in beige pants
VIRAT_S_010205_02_000301_000345,4,3,a man in a white hat walking by a man in grey shorts
VIRAT_S_010205_02_000301_000345,4,3,a man in black colour clothes with hat walking with the man in black colour shirt and brown colour pants
VIRAT_S_010205_02_000301_000345,4,5,a man in black shirt walking behind a woman in black shirt
VIRAT_S_010205_02_000301_000345,4,5,a man with a white cowboy hat walking behind of a woman with a black t-shirt
VIRAT_S_010205_02_000301_000345,5,3,a lady in black colour clothes walking before the man in black colour t-shirt and brown colour shorts
VIRAT_S_010205_02_000301_000345,5,3,a woman in a black clothes being followed by man pushing wheelbarrow
VIRAT_S_010205_02_000301_000345,5,3,a woman with a black shirt walking ahead of a man with a black shirt
VIRAT_S_010205_02_000301_000345,5,4,a man in black shirt walking in front of a man wearing hat
VIRAT_S_010205_02_000301_000345,5,4,a women in black shirt walking in front of a man with a white hat
VIRAT_S_010205_02_000301_000345,7,1,a woman in black pants passing by a girl in white dress
VIRAT_S_010205_02_000301_000345,7,1,a woman in black pants passing by a woman in a white dress
VIRAT_S_010205_02_000301_000345,7,1,a woman in white colour shirt and black colour pants with bag walking past the lady in white colour dress with bag
VIRAT_S_010205_02_000301_000345,15,16,a man with a white shirt and black trousers walking and talking to a woman with a white skirt
VIRAT_S_010205_02_000301_000345,15,16,a man with a white t-shirt walking by a girl with white short
VIRAT_S_010205_02_000301_000345,16,15,a girl with a white mini shorts walking by a guy with a white t-shirt
VIRAT_S_010205_02_000301_000345,16,15,a woman in black shirt walking alongside a man in white shirt
VIRAT_S_010205_02_000301_000345,16,15,man in black pants walking with girl in white shorts
VIRAT_S_010205_02_000301_000345,17,0,a woman in black shirt crossing ways with a man in white shirt
VIRAT_S_010205_02_000301_000345,17,1,a woman in black pants and black shirt passing by a girl carrying a bag wearing white t-shirt
VIRAT_S_010205_02_000301_000345,17,1,a woman in black shirt crossing woman in white dress
VIRAT_S_010205_02_000301_000345,17,1,girl in black shirt walking near a girl in white shirt
VIRAT_S_010205_02_000301_000345,17,3,a lady in black colour clothes walking before the man in black colour shirt and ivory colour shorts
VIRAT_S_010205_02_000301_000345,17,3,a woman in black jeans followed by a man in a black t-shirt
VIRAT_S_010205_02_000301_000345,17,3,a woman with a black t-shirt walking ahead of a man with a black t-shirt
VIRAT_S_010200_08_000838_000867,0,1,a woman in black sleeveless shirt walking the opposite way to man in black shirt
VIRAT_S_010200_08_000838_000867,0,1,a woman with a backpack and a bottle passing by a man in white shorts
VIRAT_S_010200_08_000838_000867,0,2,a woman in black sleeveless shirt walking past woman in black shirt
VIRAT_S_010200_08_000838_000867,0,2,a woman in gray sleeveless shirt walking past woman in black shirt
VIRAT_S_010200_08_000838_000867,0,2,a woman with a backpack and a bottle walking by a woman with a belt bag
VIRAT_S_010200_08_000838_000867,1,0,a man in black t-shirt walking past a girl carrying a black bag
VIRAT_S_010200_08_000838_000867,1,0,a man in white pants with a woman walking against another woman in shorts
